web-scraper-order,web-scraper-start-url,titulo,descrip,precio
"1618890585-19930","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6","Casa en venta Jurica 3 habitaciones JGCC","**21-1102**casa en venta en una de las mejores privadas de jurica, 3 recamaras amplias con closet, la principal tiene vestidor,cuarto de servicio con su baño completo con pasillo lateral para su entrada, tiene jardín amplio con pasto sintético. 3 baños completo, altura de 2.80mts, estacionamiento cerrado, con salon de usos múltiples, cuarto lavado techado, cocina super amplia equipada,","$ 6,200,000"
"1618890631-19986","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4","Hermosa casa en venta en Jurica, Querétaro","Hermosa casa en Jurica de 4 recamaras, con baño completo cada una ,con vestidor la principal, cuenta con sala, comedor, cocina equipada, desayunador, terraza, estudio, sala de tv, jardín, lavandería, bodega, cisterna, bar, pasillo de servicio, estacionamiento para 4 autos, alarma, gimnasio, alberca, parques cerca, malla eléctrica, seguridad, acabados de lujo. EasyBroker ID: EB-FW6407","$ 12,800,000"
"1618890541-19860","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8","Casa en Venta. Jurica. FVR","20-3389 casa en venta en una de las mejores privadas de jurica, 3 recamaras amplias con clóset, la principal tiene vestidor, cuarto de servicio con su baño completo con pasillo lateral para su entrada, tiene jardín amplio con pasto sintético. 3 baños completo, altura de 2.80mtrs, estacionamiento cerrado, con salón de usos múltiples, cuarto lavado techado, cocina super amplia equipada.","$ 6,200,000"
"1618890564-19887","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7","Casa en Venta en Jurica","Casa en la mejor zona de querã©taro, con 600m2 de construcciã³n, en un terreno de 502m2. Amplias ã¡reas de recibidor, sala y comedor. Cuenta con 5 recã¡maras en total, 2 en planta baja con vestidor y baã±o cada una, y 3 en planta baja, dos de las cuales comparten baã±o, cada una con closet. La cocina es de muy buen tamaã±o con ante comedor al igual que el ã¡rea de sala comedor. Cuenta con un amplio family room o ã¡rea de televisiã³n, en donde existe espacio para poner mesa de billar. El jardã­n es de muy buen tamaã±o con una pequeã±a alberca, la terraza muy amplia y techada. Cuenta con ã¡rea de asador techado, y con su lavadero, y un baã±o para dar servicio al jardã­n. Cuarto de servicio con baã±o. Garage para 2 coches techados. En una de las zonas mas seguras y tranquilas de jurica.","$ 4,950,000"
"1618890631-19980","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4","T. 289 m2 y C. 310 m2. 3 recámaras, 3.5 baños, estudio, bodega. vig 24 hrs","Venta / renta arco de piedra: terreno 289 m2 y construcción 310 m2. Hermosa casa en impecable estado, dentro de exclusivo condominio arco de piedra. Modelo malaquita. Planta baja: sala, comedor, estudio 1/2 m baño. Hermosa cocina equipada con horno, parrilla, campana y lavavajillas. Cuarto de lavado, bodega y lindo jardín.  Planta alta: 2 recámaras secundarias cada una con su baño y amplio vestidor. 1 recámara principal con baño y vestidor, sala de tv y clóset de blancos. Condominio con excelente ubicación, parque central , salón de eventos , gimnasio. Estricta vigilancia las 24hrs. Haga una cita y con gusto se la mostramos al 442 2260128. #m2asesores renta $45,000 venta $7,450,000","$ 7,450,000"
"1618890585-19927","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6","Venta de Exclusiva residencia con alberca, Jurica Querétaro","Lujosa Residencia, contemporánea, acabados premium, Planta Baja Cochera techada para mas de 10 autos, cocina Moderna con Electrodomésticos empotrados, 2 hornos, mobiliario de primera, Isla al centro. Recibidor, 2 Salas en espacios diferentes, Cuarto de juegos, Cava, Despacho, Cuarto de servicio con baño, patio de servicio, hermosa escalera acabados en Madera y herrería de alto diseño en Caracol,  Parte TraseraAlberca, Gimnasio, espacio ZEN, Huerto, varios jardines, Asador, Cancha de Basketball,  área de eventos con bañoPlanta AltaRecamara principal con vestidor,  Jacuzzi y doble regadera (Interior y Exterior tipo playa), balcón,  3 Recamaras con diferente ambiente, cada una con vestidor y baño completo, Sala de Televisión Sistema de cámaras de seguridad, caseta de vigilancia en la entrada.","$ 27,000,000"
"1618890585-19912","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6","Venta casa de 1 piso en Jurica","venta casa de 1 piso en jurica con un terreno de 1733 mts. Ideal para remodelarla. Cocina desayunador, sala de tv, sala, comedor, recámara principal con clóset y baño completo, 2da y 3er recámara con clóset y baño compartido, baño de visitas, cuarto de servicio, patio de lavado, terraza, jardín y estacionamiento para varios autos. La casa se encuentra arbolada. Ven a conocerla, marca ahora!!","$ 8,800,000"
"1618890699-20083","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1","Casa en venta en Jurica Queretaro con cuarto de servicio","Excelente casa  residencial en venta con espacios muy comodos y completos. Dentro de  condominio horizontal de 2 unicas casas que comparten garage y acceso. Teniendo toda privacidad ambas construcciones. 3 recamaras, 2.5 baños, muy amplia sala de television o family room, cuarto de servicio, patio con area de lavado, cisterna.  Zona muy tranquila, cerca de escuela john f. Kennedy, a 8 min de centro comercial antea. Vo1339dp  Informes con dinora parada","$ 3,170,000"
"1618890585-19908","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6","Casa en Jurica de 5 dormitorios, alberca propia y 610 mts2! RAHQRO","*RAHQRO 20-2035* Residencia en calle Cerrada vigilancia en Jurica, cuenta con alberca propia y amplio jardín con árboles. La casa cuenta con 5 habitaciones todas con baño completo, amplia estancia de sala con tapanco, comedor con terraza, antecomedor, sala de TV, Cocina con amplia alacena, Espacio anexo de entretenimiento con entrada por jardín con cocineta y baño completo, ideal para reuniones o depto para visita. NO se COMPARTE entre 3 corredores.- IMPORTANTE: pedir información del inmueble con el código marcado con ""**"".- Previa Cita.- Pagina web: EDITADO.","$ 11,350,000"
"1618890475-19769","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11","Casa Duplex en Residencial Jurica privada, Queretaro 3 recs y 2 niveles en venta","Venta de confortable y acogedora residencia, en conjunto de 2 casas duplex. Ubicada en fraccionamiento jurica, queretaro.  Excelente casa en condominio horizontal duplex de 2 casas, ideal familias. Solida construcción en dos niveles con impecable estado de conservacion. Agradables y completos espacios, 3 rec., 2.5 baños, amplia sala familiar de tv, 60 mts2 de jardin. Esplendida cocina recien remodelada con cubiertas de granito, lavavajillas, triturador de alimentos, alacenas. Gas natural y cisterna. Lindas cortinas y comodos closets nuevos, duela de ingenieria en sala-comedor.   Ubicada en zona tranquila cerca escuela john f. Kennedy. Las casas comparten acceso y garage techado. Se ofrece opcion para individualizar el acceso por separado. Vo1338dp Informes con agente dinora parada","$ 3,320,000"
"1618890631-19994","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4","Jurica - Casa de amplios espacios. Acabados de lujo.","Lujosa casa en villas regency de jurica, con una espectacular doble altura con grandes ventanales que le permite disfrutar al entrar del inigualable jardín. Cuenta con 4 recámaras mas estudio con baño completo por lo que podría ser de 5 recámara. En la habitación principal podrá disfrutar de una gran terraza con vista al jardin y con acceso a área de oficina. Entre sus adicionales esta una alberca. Llámanos para mas informes. Somos rent-a-house, la nueva generación del negocio inmobiliario. Favor pedir informes del inmueble por el codigo: mls #20-805 rahb","$ 16,500,000"
"1618890675-20055","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2","Casa en Venta Jurica","Hermosa Casa Remodelada en Jurica, remodelada, acabados de lujo.

3 Recamaras 
Estudio
4 Baños
3 estacionamiento 
Cocina 
Sala 
Comedor
Cuarto Servicio
Jardín 
Porton eléctrico. EasyBroker ID: EB-CF1552","$ 8,300,000"
"1618890653-20013","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3","Casa en venta, en Jurica, Querétaro. De un piso con jardín arbolado.","Casa en calle tranquila, cerca de escuelas, hoteles, plazas comerciales, bancos y servicios. Casa de un piso de 4 recámaras, principal con amplio vestidor, baño para dos y tina,secundarias cada una con closet y 2 de ellas comparten baño. En la entrada amplio cuarto para despacho o bodega. Sala de televisión, comedor, sala con chimenea y cantina, cocina con desayunador. Área de lavado, cuarto de servicio para dos personas con baño completo, en segundo piso. Amplio jardín arbolado y una terraza con área de asador y bancos. Estacionamiento para 5 autos, 2 de ellos techados. Todas las recámaras cuentan con escritorios empotrados. Casa con mucha iluminación y de espacios amplios.","$ 9,000,000"
"1618890699-20061","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1","VENTA CASA EN ARCO DE PIEDRA JURICA","Excelente casa de 3 recamaras cada una con baño, estudio, family room, sala comedor, cocina integral equipada, cuarto de lavado y planchado, bodega, cuarto de servicio, estacionamiento para 2 autos, casa club con salon de usos multiples, gimnasio y areas verdes, caseta de vigilancia, seguridad las 24 horas, cerca de plazas comerciales, bancos, escuelas, a solo unos minutos de plaza antea.","$ 6,200,000"
"1618890608-19951","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5","Excelente Casa De Un Piso","Casa con amplios espacios, en una de las mejores zonas de Jurica. 
La casa consta de
Cocina 
Sala 
Comedor 
Desayunador 
Estudio 
Sala T.V.
Recamara Principal con baño completo y vestidor.
Dos recamaras secundarias con closet y comparten baño.
Área de lavado 
Cuarto de servicio 
Alberca
Jardín de excelente tamaño 
Espacio para 4 0 5 coches. EasyBroker ID: EB-GH9640","$ 9,000,000"
"1618890608-19950","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5","HERMOSA CASA ESTILO MEXICANO CONTEMPORÁNEO, JURICA, QUERÉTARO!","Casa estilo mexicano contemporáneo en una de las zonas más tradicionales y exclusivas de querétaro! A 15 minutos del centro de la ciudad y de la salida a méxico, cuenta con una inmejorable ubicación! 1,000m2 de terreno y 425m2 de construcción. De 2 niveles, cuenta con 4 recámaras, todas con baño completo, cocina equipada y lavavajillas, alacena independiente, bodegas de almacenamiento, sala de tv, cuarto de servicio, estacionamiento techado para 6 autos, e increíble jardín de más de 500m2 con riego por aspersión y huerto de árboles frutales. Piso de madera timorando en la sala, techos de madera machihembrado, piso de madera, jacuzzi y loseta española en la recámara principal. Cisterna de 12,000lts e hidroneumático, y equipada con calentador tipo caldera y otro adicional de paso.","$ 11,000,000"
"1618890631-19988","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4","Casa en venta Jurica 3 habitaciones YCC","**21-1827**casa en condominio de 2 casas con espacios muy funcionales y con excelente estado de conservación. Cocina y closets remodelados. La cocina es de granito, con isla desayunador y hornos empotrados. Cuenta con piso de madera en sala comedor en excelente estado. En segundo piso cuenta con 3 recámaras con closet, la principal con baño completo propio y las otras dos comparten un baño. Amplio y acogedor","$ 3,320,000"
"1618890431-19722","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13","Casa en residencial cerrada con vigilancia de 610 mts2! RCS","*Rcs 19-2172* residencia en calle cerrada vigilancia en jurica, cuenta con alberca propia y amplio jardín con árboles. La casa cuenta con 5 habitaciones todas con baño completo, amplia estancia de sala con tapanco, comedor con terraza, antecomedor, sala de tv, cocina con amplia alacena, espacio anexo de entretenimiento con entrada por jardín con cocineta y baño completo, ideal para reuniones o depto para visita. No se comparte entre 3 corredores.- importante: pedir información del inmueble con el código marcado con ""**"".- previa cita.La casa cuenta también con cisterna de agua pluvial, cuarto de servicio con baño completo, estacionamiento cerrado y techado para hasta 5 coches, terraza en recamara principal con vista a la alberca, jacuzzi en recamara principal y amplio vestidor.","$ 11,350,000"
"1618890475-19757","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11","Casa con espacios muy funcionales en Jurica! RCS 20-989","*RCS 20-989* Casa en condominio de 2 casas con espacios muy funcionales y con excelente estado de conservación. Cocina y closets remodelados. La cocina es de granito, con isla desayunador y hornos empotrados. Cuenta con piso de madera en sala comedor en excelente estado. En segundo piso cuenta con 3 recámaras con closet, la principal con baño completo propio y las otras dos comparten un baño. Amplio y acogedor. NO se COMPARTE entre 3 asesores.
- IMPORTANTE: pedir información del inmueble con el código marcado con ""**"".
- Previa Cita.","$ 3,320,000"
"1618890408-19692","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=14","Casa con Alberca en Venta en Jurica SRM 20-1718","20-1718 casa remodelada con acabados de lujo, desarrollada en dos niveles con la siguiente distribución: pb: cochera para cuatro autos al descubierto, vestíbulo, sala, comedor, cocina, terraza, alberca, jardín, un baño completo, sala de t.v., recamara principal con vestidor y baño completo. Pa: sala de t.v., un baño completo, gimnasio, estudio, dos recamaras con baño completo de uso compartido. Acabados de lujo en la zona de mayor plusvalía y exclusividad de querétaro. Opción compartida. No se comparte con un tercer asesor.","$ 13,500,000"
"1618890453-19726","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12","Casa sola en Venta, en Jurica, Querétaro","Casa en venta o renta en Jurica con muy buenos acabados y en perfecto estado:

3 recámaras con baño , vestidor y aire acondicionado. 
Cocina con Antecomedor 
Comedor Independiente 
Mueble Trinchador Integrado en pasillo entre cocina y comedor 
Vestíbulo 
Sala 
Bar con Sala 
Medio baño para áreas sociales 
Oficina con librero integrado 
Estancia de TV 
Cochera para 3 autos con puertas eléctricas 
Cuarto de servicio 
Doble patio de servicio 
Bodega interior y exterior 
Terraza techada con fuente 
Jardín de 100 m2 
Control inteligente de luces 
Cerca eléctrica 
Cámaras de video-vigilancia 
Alarma 
Riego por aspersión 
Hidroneumático 
Cistenra con capacidad de 20 mil litros 
Vigilancia 24 horas (no caseta)","$ 9,000,000"
"1618890541-19858","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8","CASA EN VENTA EN JURICA, MUY BUENA UBICACION","Casa en venta en Jurica, con buena ubicación, cerca de escuelas, del centro comercial Antea, Uptown y bancos.
Cuenta con dos niveles,  recámara principal con closet y baño, dos recámaras secundarias con closet y baño cada una, sala, comedor, baño de visitas, dos salas de TV,  cocina integral, alacena, antecomedor, puertas eléctricas, cisterna, cerca eléctrica y estacionamiento techado para dos autos. EasyBroker ID: EB-DM4901","$ 4,750,000"
"1618890453-19733","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12","VENTA CASAS -  JURICA REGENCY - QUERETARO","VENTA CASAS -  JURICA REGENCY - QUERETARO

Lujosa Residencia en Villas Regency en Jurica.
4 Recamaras.
Principal con tina, amplio vestidor.

La residencia cuenta con 4 niveles, Elevador, Aire Acondicionado y Calefacción.

Cuenta con Cantina y Cava subterránea.

En planta alta cuento con area de Bar con sonido ambiental, proyector,

Jacuzzi al aire libre y una vista espectacular.
Jardín amplio con area de terraza y baño para eventos.

Cocina equipada con equipos de máximo lujo (Incluidos) acabados de máximo lujo.

Antecomedor para 8 personas.

Comedor para al menos 12 personas.

Estacionamiento techado para 4 carros + 2 al aire libre.

Cuarto de servicio y 2 bodegas de gran tamaño. EasyBroker ID: EB-FM6514","$ 21,000,000"
"1618890408-19686","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=14","Casa con espacios muy funcionales en Jurica de 235 mts2! RCS","*Rcs 21-1827* casa en condominio de 2 casas con espacios muy funcionales y con excelente estado de conservación. Cocina y closets remodelados. La cocina es de granito, con isla desayunador y hornos empotrados. Cuenta con piso de madera en sala comedor en excelente estado. En segundo piso cuenta con 3 recámaras con closet, la principal con baño completo propio y las otras dos comparten un baño. Amplio y acogedor. No se comparte entre 3 corredores. - importante: pedir información del inmueble con el código marcado con ""**"". - previa cita.","$ 3,320,000"
"1618890675-20028","https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2","Casa en Jurica con espacios muy funcionales y buen estado de conservación! JGJ","*Jgj 19-1835* casa en condominio de 2 casas con espacios muy funcionales y con excelente estado de conservación. Cocina y closets remodelados. La cocina es de granito, con isla desayunador y hornos empotrados. Cuenta con piso de madera en sala comedor en excelente estado. En segundo piso cuenta con 3 recámaras con closet, la principal con baño completo propio y las otras dos comparten un baño. Amplio y acogedor family con vigas de madera en techo. No se comparte entre 3 corredores.- importante: pedir información del inmueble con el código marcado con ""**"".- previa cita.Jardín privado de 60 mts. 2 cajones de estacionamiento y cuarto de servicio con baño completo. Excelente ubicación a unas cuadras del colegio kennedy y comercios muy cercanos. Es una gran oportunidad de inversión en una de las mas exclusivas zonas de querétaro.","$ 3,320,000"
