web-scraper-order,web-scraper-start-url,titulo,precio,habitaciones,metros
1616348481-497,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,"El Refugio, Linda Casa Para Renta en Privada con Amenidades. Fvr",12000,3 rec.,120 m²
1616348481-501,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,Casa de 3 Recámaras en Privada con Amenidades en Zakia,10000,3 rec.,100 m²
1616348445-454,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-3.html,Casa de 3 Recámaras en Renta Dentro de Privada con Amenidades en El Refugio,12500,3 rec.,126 m²
1616348481-496,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,Excelente Oportunidad Casa en Renta,12500,3 rec.,129 m²
1616348459-461,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html,Casa en Renta El Refugio Lc,13000,3 rec.,113 m²
1616348314-223,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html,Renta Casas Queretaro Juriquilla La Rica Aa,55000,4 rec.,1150 m²
1616348402-389,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Renta Linda Casa en Cumbres del Lago,16000,4 rec.,300 m²
1616348459-474,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html,Casa en Renta en El Refugio de 3 Recamaras Tiene Buena Ubicacion y Precio,13000,3 rec.,126 m²
1616348348-296,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,Casa 3 Hab + Cuarto de Servicio en Juriquilla Santa Fe,16000,3 rec.,160 m²
1616348298-180,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html,Casa en Venta o en Renta en Cumbres de Juriquilla,17500,3 rec.,130 m²
1616348388-368,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html,Excelente Casa en San Isidro Juriquilla,10500,2 rec.,131 m²
1616348191-35,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Oportunidad! Casa en Renta Lomas del Campanario I,35000,3 rec.,310 m²
1616348348-282,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,Juriquilla - Casa en Renta. Condominio con Control de Acceso,18000,3 rec.,343 m²
1616348445-457,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-3.html,"El Refugio, Casa en Renta con Excelente Ubicación a Pie de Calle. Fvr",13500,3 rec.,129 m²
1616348374-328,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html,Casa en Renta en Juriquilla,22000,3 rec.,396 m²
1616348246-116,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,"Casa en Renta en El Mirador, en Privada, 3 Recámaras, 2.5 Baños",9500,3 rec.,110 m²
1616348348-293,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,Preciosa Casa en Renta en Condominio Gran Capricho,18000,3 rec.,195 m²
1616348348-284,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,Casa Tipo Loft en Renta en Valle de Juriquilla II,14000,1 rec.,152 m²
1616348459-466,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html,Casa en Renta en El Refugio Queretaro,15507,3 rec.,191 m²
1616348374-332,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html,Casa Amueblada en Renta La Cañada Juriquilla,80000,4 rec.,1200 m²
1616348388-366,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html,Departamento en Altos de Juriquilla de 2 Recamaras! Rahh 20 - 2940,14500,2 rec.,156 m²
1616348421-404,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html,"Casa en Renta en Juriquilla, D159",14000,3 rec.,200 m²
1616348232-88,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html,Casa en El Mirador Sin Amueblar de 150 M²! Rahqro,12700,3 rec.,120 m²
1616348374-347,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html,Cumbres de Juriquilla. Casa en Renta. Fvr,16500,3 rec.,150 m²
1616348361-321,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-5.html,"Residencia Frente Al Lago en Juriquilla, Náutico, Roof Garden, Alberca, Jardín,.",30000,3 rec.,603 m²
1616348421-414,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html,Casa de 3 Hab. + Cuarto de Servicio en Valle de Juriquilla,19000,3 rec.,200 m²
1616348246-113,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Casa Duplex en Renta en El Mirador Gps,12000,"2
					
						baños",2 rec.
1616348178-23,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Casa - Fraccionamiento El Campanario,80000,3 rec.,1282 m²
1616348374-325,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html,Renta de Casa en Juriquilla Avh 20 - 3660,18000,3 rec.,225 m²
1616348282-174,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html,Hermosa Casa en Renta en Juriquilla Kpo 20 - 3767,30000,4 rec.,210 m²
1616348269-152,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-12.html,Renta de Casa en Juriquilla Santa Fe,12000,3 rec.,150 m²
1616348361-323,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-5.html,"Casa en Renta en Juriquilla, Querétaro",26000,3 rec.,1000 m²
1616348269-148,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-12.html,"Se Renta Hermosa Residencia en Juriquilla, La Rica, Villas del Mesón, de Lujo.",55000,4 rec.,1000 m²
1616348246-105,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Casa en Renta - El Mirador - Queretaro - C1568,11500,3 rec.,178 m²
1616348481-494,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,"Renta Casa en Alanna El Refugio, Querétaro",11000,2 rec.,108 m²
1616348178-5,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,"Casa en Renta en Lomas del Campanario I, D178",35000,3 rec.,321 m²
1616348326-231,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html,Casa en Renta en Juriquilla - Biogrand -.,11200,2 rec.,160 m²
1616348298-188,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html,Casa en Renta en Juriquilla,12500,3 rec.,246 m²
1616348338-275,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html,Hermosa Casa de 3 Pisos en Cumbres del Lago” “excelente Iluminación,30000,3 rec.,315 m²
1616348348-278,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,Casa en Renta en Cumbres del Lago,18000,3 rec.,225 m²
1616348338-252,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html,Casa en Renta Torre de Piedra 4 Recamaras,18000,4 rec.,140 m²
1616348402-374,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Renta Casa Juriquilla,24000,4 rec.,260 m²
1616348203-57,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,"Casa en Venta y Renta El Campanario, Querétaro",60000,1 rec.,600 m²
1616348348-298,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,"Casa en Paseo Savelli, Cumbres del Lago Juriquilla, Queretaro",34000,3 rec.,240 m²
1616348338-266,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html,Renta Juriquilla,14000,3 rec.,120 m²
1616348402-382,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Nueva 4°recámara o Estudio en Pb 3recámaras en Pa 3baños Salatv Pié Roofgarden,12000,3 rec.,145 m²
1616348402-395,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Casa en Renta en Juriquilla,13000,3 rec.,220 m²
1616348326-232,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html,Casa en Renta San Isidro Juriquilla Queretaro 2 Habitaciones Cada Una con Baño,8500,2 rec.,100 m²
1616348402-392,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Casa Amueblada en Renta o Venta en El Paraiso Juriquilla,16000,3 rec.,147 m²
1616348361-304,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-5.html,Preciosa Casa en Renta en Cumbres del Lago Juriquilla,23000,3 rec.,310 m²
1616348326-235,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html,"Casa en Renta en Juriquilla, D157",32000,3 rec.,480 m²
1616348298-189,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html,Renta Casa en Juriquilla 3 Recamaras 5 Baños 6 Estacionamientos,40000,3 rec.,1000 m²
1616348282-173,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-11.html,Casa Renta Juriquilla Torre de Piedra,15000,3 rec.,166 m²
1616348388-365,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html,"Casa en Venta o Renta Dentro de Privada en Cumbres del Lago, Queretaro",29000,3 rec.,200 m²
1616348402-394,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Casa en Renta Santa Fe Juriquilla,11500,3 rec.,210 m²
1616348402-388,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Casa en Renta en Querétaro,39000,4 rec.,944 m²
1616348348-297,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-6.html,Departamento en Altos de Juriquilla de 2 Recamaras! Rahh 20 - 2940,14500,2 rec.,156 m²
1616348402-379,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-2.html,Casa en Renta Amueblada en Juriquilla,12000,3 rec.,120 m²
1616348388-371,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-3.html,Casa en Renta en El Corazón Comercial de Juriquilla,12500,3 rec.,200 m²
1616348269-142,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-12.html,Renta Casa en Jardines de Juriquilla,16500,3 rec.,225 m²
1616348326-244,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-8.html,"Casa en Querétaro, Juriquilla",25000,3 rec.,695 m²
1616348338-267,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html,Casa en Renta en Juriquilla,15000,3 rec.,330 m²
1616348314-205,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html,"Variedad de Amenidades, Casa en Renta - Juriquilla",15000,3 rec.,180 m²
1616348459-479,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html,Casa de 3 Recámaras y Roof Garden en Renta en El Refugio Srm 21 - 2093,15500,3 rec.,191 m²
1616348314-227,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html,Hermosa Casa de 3 Pisos en Cumbres del Lago” “excelente Iluminación,30000,3 rec.,315 m²
1616348374-344,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html,Hermosa Casa en Renta Lomas de Juriquilla,25000,4 rec.,251 m²
1616348421-412,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-1.html,Casa de 4 Hab. (1 en P. B.) en Altos Juriquilla Ln,18500,4 rec.,181 m²
1616348232-83,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html,Casa Amueblada en Renta en El Mirador de 3 Recámaras y Estudio 20 - 1051.,25000,3 rec.,178 m²
1616348203-62,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Casa en Renta en El Campanario,65000,3 rec.,715 m²
1616348338-274,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html,Bonita Casa en Renta en Altos Juriquilla Querétaro,14500,3 rec.,179 m²
1616348374-331,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-4.html,Casa Renta Juriquilla Querétaro Amueblada Condominio Mayoral 2 con Jardín,13500,3 rec.,134 m²
1616348481-482,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,Casa en Renta Dentro de Privada en Residencial Refugio,11500,2 rec.,130 m²
1616348314-220,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-9.html,Se Renta Linda Casa en Valle de Juriquilla,14000,3 rec.,120 m²
1616348338-265,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-7.html,Rento Casa San Isidro Juriquilla,10500,3 rec.,132 m²
1616348298-196,https://www.inmuebles24.com/casas-o-duplex-o-casa-en-condominio-en-renta-en-juriquilla-pagina-10.html,Casa Renta Juriquilla Querétaro Amueblada Condominio Mayoral 2 con Jardín,13500,3 rec.,134 m²
1616354326-124,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,BAJA SU PRECIO Casa en VENTA en privada de 6 casas en Juriquilla Queretaro,17000000,"4
                                    
                                
                                Recámaras","725 m²
                                    
                                
                                Construidos"
1616354408-438,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"Casa en Renta,  El Refugio, Querétaro.",26000,"4
                                    
                                
                                Recámaras","334 m²
                                    
                                
                                Construidos"
1616354344-208,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Renta Juriquilla Queretaro en Privada con 3 recamaras,12800,"3
                                    
                                
                                Recámaras","165 m²
                                    
                                
                                Construidos"
1616354344-201,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,RENTA O VENTA CASA AMUEBLADA EN CUMBRES DEL LAGO JURIQUILLA,35000,"3
                                    
                                
                                Recámaras","300 m²
                                    
                                
                                Construidos"
1616354326-135,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Se renta o vende casa en juriquilla,28000,"3
                                    
                                
                                Recámaras","400 m²
                                    
                                
                                Construidos"
1616354283-37,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en el mirador amoblada y equipada con 3 dormitorios y 125 mts2! Rahqro,25000,"3
                                    
                                
                                Recámaras","125 m²
                                    
                                
                                Construidos"
1616354350-224,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Amplia casa en renta de 3 recamaras en El Refugio 21-2093JVE,15500,"3
                                    
                                
                                Recámaras","246 m²
                                    
                                
                                Construidos"
1616354283-47,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta una gran casa en Milenio III cerca de av principal,18000,"3
                                    
                                
                                Recámaras","265 m²
                                    
                                
                                Construidos"
1616354344-194,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"C206 Monisima casa amueblada o sin amueblar, jacuzzi, priv. vig 24 Excelente $",15000,"3
                                    
                                
                                Recámaras","130 m²
                                    
                                
                                Construidos"
1616354308-83,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa Amoblada en renta en Altos de juriquilla AQC,22000,"3
                                    
                                
                                Recámaras","196 m²
                                    
                                
                                Construidos"
1616354344-195,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Venta/Renta en Cumbres de Juriquilla- Querétaro GPS,26300,"4
                                    
                                
                                Recámaras","280 m²
                                    
                                
                                Construidos"
